U,schwarzschild_scri_plus,sds_L20_cosmological_horizon,difference_L20,sds_L40_cosmological_horizon,difference_L40,sds_L80_cosmological_horizon,difference_L80,sds_L160_cosmological_horizon,difference_L160
80.42741127776588,-0.00013303840103740753,-0.0010769003150648017,-0.0009438619140273942,0.0029258298845725133,0.003058868285609921,-0.0033148800183866785,-0.003181841617349271,0.00044398134190696653,0.000577019742944374
80.47741127776591,-0.00012519228306099965,-0.001093639432639882,-0.0009684471495788824,0.0029277309215404697,0.0030529232046014694,-0.0033110884140590754,-0.003185896130998076,0.0004512631244963478,0.0005764554075573475
80.52741127776594,-0.00011710403031476441,-0.001110205490019834,-0.0009931014597050695,0.0029299743257830023,0.0030470783560977667,-0.0033070158062924525,-0.003189911775977688,0.00045880240403046714,0.0005759064343452316
80.57741127776596,-0.00010878082688783441,-0.001126591085273154,-0.0010178102583853195,0.002932556469232961,0.0030413372961207953,-0.003302668124038105,-0.0031938872971502704,0.0004665924143489611,0.0005753732412367955
80.62741127776599,-0.000100229930433919,-0.0011427889868964012,-0.0010425590564624822,0.0029354735569309164,0.0030357034873648354,-0.0032980514046385273,-0.0031978214742046083,0.0004746263025859549,0.0005748562330198739
80.67741127776601,-9.145866707648258e-05,-0.001158792136283775,-0.0010673334692072923,0.0029387216308792365,0.003030180297955719,-0.0032931717891398283,-0.0032017131220633457,0.0004828971341443942,0.0005743558012208768
80.72741127776604,-8.247442632032531e-05,-0.00117459365007675,-0.0010921192237564247,0.0029422965739558126,0.003024771000276138,-0.0032880355175912567,-0.0032055610912709314,0.0004913978976741174,0.0005738723239944427
80.77741127776606,-7.328465597283363e-05,-0.0011901868223932143,-0.0011169021664203806,0.0029461941138856406,0.003019478769858474,-0.0032826489243259704,-0.0032093642683531367,0.0005001215100476046,0.0005734061660204382
80.82741127776609,-6.389685707783484e-05,-0.0012055651269364265,-0.0011416682698585916,0.0029504098272667987,0.0030143066843446335,-0.0032770184332345954,-0.0032131215761567605,0.0005090608213329437,0.0005729576784107785
80.87741127776611,-5.4318578865765466e-05,-0.0012207222189834354,-0.00116640364011767,0.0029549391436467726,0.003009257722512538,-0.003271150553027962,-0.0032168319741621965,0.0005182086197588873,0.0005725271986246527
80.92741127776614,-4.455741372174325e-05,-0.0012356519372525778,-0.0011910945235308345,0.0029597773496476036,0.003004334763369347,-0.0032650518724946947,-0.0032204944587729514,0.0005275576366706432,0.0005721150503923864
80.97741127776617,-3.462099217531756e-05,-0.0012503483056508482,-0.0012157273134755307,0.002964919593136891,0.0029995405853122086,-0.0032587290557581873,-0.0032241080635828697,0.0005371005514707309,0.0005717215436460485
81.02741127776619,-2.451697791507057e-05,-0.0012648055349009505,-0.00124028855698588,0.002970360887441129,0.0029948778653561994,-0.003252188837532868,-0.0032276718596177976,0.0005468299965458338,0.0005713469744609044
81.07741127776622,-1.4253062828720187e-05,-0.0012790180240481832,-0.001264764961219463,0.00297609611559838,0.0029903491784271,-0.003245438018383215,-0.0032311849555544947,0.0005567385621757779,0.0005709916250044981
81.12741127776624,-3.836962074689563e-06,-0.0012929803618476102,-0.0012891433997729207,0.002982120034648281,0.0029859569967229708,-0.0032384834599903586,-0.003234646497915669,0.0005668188014198754,0.000570655763494565
81.17741127776627,6.723590815620097e-06,-0.001306687328031535,-0.0013134109188471551,0.002988427279955755,0.0029817036891401348,-0.0032313320804281814,-0.0032380556712438015,0.0005770632349779222,0.0005703396441623021
81.2274112777663,1.742084879902345e-05,-0.0013201338944583024,-0.0013375547432573258,0.002995012369565043,0.0029775915207660196,-0.0032239908494495,-0.0032414116982485233,0.0005874643560274756,0.0005700435072284522
81.27741127776632,2.8247056144624447e-05,-0.001333315226142014,-0.0013615622822866385,0.003001869708582713,0.0029736226524380883,-0.003216466783786812,-0.0032447138399314362,0.0005980146350284901,0.0005697675788838656
81.32741127776634,3.9194453217632035e-05,-0.0013462266821644936,-0.0013854211353821256,0.003008993593584907,0.002969799140367275,-0.003208766942473414,-0.003247961395691046,0.0006087065244996389,0.0005695120712820069
81.37741127776637,5.0255281220779654e-05,-0.001358863816469367,-0.0014091190976901467,0.0030163782170472063,0.0029661229358264266,-0.0032008984221795784,-0.003251153703400358,0.0006195324637556652,0.0005692771825348855
81.4274112777664,6.142178688990857e-05,-0.0013712223785398757,-0.0014326441654297843,0.003024017671794447,0.0029625958849045383,-0.0031928683525758233,-0.003254290139465732,0.0006304848836094686,0.0005690630967195601
81.47741127776642,7.268622714243136e-05,-0.0013832983139600676,-0.001455984541102499,0.0030319059554666542,0.002959219728324223,-0.0031846838917199785,-0.00325737011886241,0.0006415562110356752,0.0005688699838932438
81.52741127776645,8.40408736758353e-05,-0.0013950877648607218,-0.001479128638536557,0.0030400369749977348,0.0029559961013218995,-0.0031763522214682018,-0.003260393095144037,0.0006527388737898987,0.0005686980001140633
81.57741127776647,9.547801751321784e-05,-0.001406587070251128,-0.0015020650877643458,0.0030484045511068414,0.0029529265335936235,-0.0031678805429223864,-0.0032633585604356042,0.0006640253049848509,0.0005685472874716331
81.6274112777665,0.00010698997349552555,-0.0014177927662365716,-0.0015247827397320971,0.0030570024227975705,0.002950012449302045,-0.0031592760719075844,-0.00326626604540311,0.0006754079476189445,0.000568417974123419
81.67741127776652,0.00011856908471592504,-0.0014287015861233925,-0.0015472706708393176,0.0030658242518617714,0.0029472551671458464,-0.0031505460344829444,-0.0032691151191988695,0.0006868792590558651,0.0005683101743399401
81.72741127776655,0.00013020772689530807,-0.0014393104604124185,-0.0015695181873077266,0.003074863627386602,0.002944655900491294,-0.00314169766249081,-0.0032719053893861183,0.0006984317154539989,0.0005682239885586908
81.77741127776657,0.0001418983126981353,-0.0014496165166815278,-0.001591514829379663,0.00308411407026133,0.0029422157575631947,-0.0031327381891469957,-0.003274636501845131,0.0007100578161387836,0.0005681595034406483
81.8274112777666,0.00015363329598363108,-0.0014596170793588624,-0.0016132503753424935,0.003093569037681377,0.002939935741697746,-0.00312367484467245,-0.003277308140656081,0.0007217500879228131,0.000568116791939182
81.87741127776663,0.00016540517599350968,-0.001469309669387028,-0.0016347148453805377,0.0031032219276471377,0.002937816751653628,-0.003114514851969513,-0.0032799200279630225,0.000733501089367028,0.0005680959133735183
81.92741127776665,0.0001772065014706433,-0.0014786920037808725,-0.0016558985052515158,0.003113066083455128,0.0029358595819844848,-0.003105265422342319,-0.0032824719238129622,0.0007453034149808032,0.0005680969135101599
81.97741127776668,0.0001890298747114134,-0.0014877619950785738,-0.0016767918697899872,0.003123094798177561,0.0029340649234661474,-0.003095933751269822,-0.0032849636259812353,0.000757149699362424,0.0005681198246510106
82.0274112777667,0.0002008679555457328,-0.0014965177506884302,-0.001697385706234163,0.0031333013191303517,0.002932433363584619,-0.0030865270142252594,-0.003287394969770992,0.000769032621273745,0.0005681646657280122
82.07741127776673,0.00021271346524596784,-0.0015049575721321304,-0.0017176710373780983,0.003143678852324466,0.002930965387078498,-0.0030770523625531544,-0.0032897658277991223,0.0007809449076502475,0.0005682314424042796
82.12741127776675,0.00022455919036003464,-0.0015130799541860397,-0.0017376391445460744,0.003154220566896777,0.0029296613765367424,-0.003067516919396067,-0.0032920761097561015,0.0007928793375434162,0.0005683201471833816
82.17741127776678,0.00023639798647049747,-0.0015208835839220205,-0.001757281570392518,0.003164919599524394,0.0029285216130538966,-0.0030579277756793673,-0.0032943257621498648,0.0008048287459939415,0.000568430759523444
82.2274112777668,0.0002482227818759314,-0.0015283673396491912,-0.0017765901215251226,0.003175769058814511,0.0029275462769385798,-0.00304829198615766,-0.0032965147680335915,0.0008167860278340737,0.0005685632459581423
82.27741127776683,0.00026002658119311925,-0.001535530289757994,-0.0017955568709511133,0.003186762029666722,0.0029267354484736026,-0.003038616565516808,-0.003298643146709927,0.0008287441414176617,0.0005687175602245425
82.32741127776686,0.0002718024688794446,-0.0015423716914683774,-0.001814174160347822,0.0031978915776090886,0.002926089108729644,-0.0030289084845417924,-0.003300710953421237,0.0008406961122751386,0.0005688936433956939
82.37741127776688,0.0002835436126733368,-0.001548890989483885,-0.0018324346021572218,0.0032091507531051577,0.002925607140431821,-0.0030191746663462793,-0.003302718279019616,0.0008526350366952273,0.0005690914240218905
82.42741127776691,0.0002952432669522092,-0.0015550878145523283,-0.0018503310815045375,0.003220532595827022,0.002925289328874813,-0.0030094219826680515,-0.0033046652496202607,0.0008645540852265159,0.0005693108182743067
82.47741127776693,0.0003068947760053904,-0.0015609619819359451,-0.0018678567579413355,0.0032320301388928355,0.002925135362887445,-0.0029996572502300526,-0.003306552026235443,0.0008764465061027329,0.0005695517300973425
82.52741127776696,0.0003184915772223144,-0.0015665134897919922,-0.0018850050670143066,0.003243636413070108,0.0029251448358477935,-0.002989887227172495,-0.0033083788043948093,0.0008883056285871158,0.0005698140513648014
82.57741127776698,0.00033002720419492235,-0.0015717425174656219,-0.0019017697216605442,0.0032553444509378876,0.0029253172467429652,-0.0029801186095534905,-0.003310145813748413,0.0009001248662367169,0.0005700976620417945
82.62741127776701,0.0003414952897301299,-0.0015766494236968982,-0.001918144713427028,0.003267147291008216,0.002925652001278086,-0.0029703580279226267,-0.0033118533176527565,0.0009118977200841154,0.0005704024303539855
82.67741127776704,0.00035288956877601793,-0.001581234744744022,-0.00193412431352004,0.0032790379818054,0.002926148413029382,-0.002960612043963304,-0.003313501612739322,0.0009236177817345254,0.0005707282129585074
82.72741127776706,0.00036420388125678847,-0.0015854991924242451,-0.0019497030736810336,0.0032910095858996497,0.002926805704642861,-0.0029508871472135865,-0.003315091028470375,0.0009352787363807036,0.0005710748551239151
82.77741127776709,0.0003754321748179897,-0.0015894436520739988,-0.0019648758268919885,0.003303055183892624,0.002927623009074634,-0.0029411897518605286,-0.0033166219266785183,0.0009468743657293418,0.0005714421909113521
82.82741127776711,0.0003865685074801216,-0.0015930691804311979,-0.0019796376879113193,0.0033151678783548233,0.0029285993708747017,-0.002931526193610758,-0.0033180947010908795,0.00095839855084426,0.0005718300433641384
82.87741127776714,0.0003976070502005797,-0.0015963770034407262,-0.0019939840536413057,0.0033273407977121544,0.0029297337475115747,-0.0029219027266384943,-0.003319509776839074,0.0009698452748987084,0.0005722382246981287
82.92741127776716,0.0004085420893414921,-0.001599368513985105,-0.002007910603326597,0.0033395671000793032,0.002931025010737811,-0.0029123255206142196,-0.0033208676099557117,0.000981208625843022,0.0005726665365015299
82.97741127776719,0.0004193680290462431,-0.00160204526954306,-0.002021413298589303,0.0033518399770393246,0.0029324719479930815,-0.0029028006578093297,-0.0033221686868555728,0.0009924827989798474,0.0005731147699336043
83.02741127776721,0.00043007939351990057,-0.0016044089897770443,-0.0020344883832969446,0.0033641526573662387,0.002934073263846338,-0.002893334130286765,-0.0033234135238066655,0.0010036620994525334,0.0005735827059326329
83.07741127776724,0.00044067082921599686,-0.0016064615540523173,-0.002047132383268314,0.0033764984106894936,0.0029358275814734968,-0.0028839318371670472,-0.003324602666383044,0.0010147409446403294,0.0005740701154243325
83.12741127776727,0.00045113710692779897,-0.0016082049988893903,-0.0020593421058171892,0.003388870551101002,0.002937733444173203,-0.002874599581981969,-0.003325736688909768,0.0010257138664639621,0.0005745767595361632
83.17741127776729,0.00046147312378520995,-0.001609641515351955,-0.002071114639137165,0.003401262440698885,0.002939789316913675,-0.002865343070109358,-0.0033268161938945677,0.0010365755136011996,0.0005751023898159897
83.22741127776732,0.0004716739051549546,-0.0016107734463723928,-0.0020824473515273475,0.0034136674930678903,0.0029419935879129357,-0.002856167906289014,-0.0033278418114439687,0.0010473206536062857,0.000575646748451331
83.27741127776734,0.0004817346064449144,-0.0016116032840169713,-0.0020933378904618855,0.00342607917669902,0.0029443445702541054,-0.0028470795922280957,-0.00332881419867301,0.0010579441749414323,0.0005762095684965179
83.32741127776737,0.0004916505148118621,-0.001612133666692521,-0.002103784181504383,0.003438491018341434,0.002946840503529572,-0.0028380835242903762,-0.0033297340391022384,0.0010684410889116973,0.0005767905740998351
83.3774112777674,0.0005014170507737586,-0.001612367376297112,-0.0021137844270708705,0.0034508966062870962,0.0029494795555133377,-0.00282918499126909,-0.0033306020420428486,0.0010788065315099494,0.0005773894807361909
83.42741127776742,0.0005110297697247029,-0.0016123073353167196,-0.0021233371050414225,0.003463289593589021,0.002952259823864318,-0.002820389172245818,-0.0033314189419705207,0.001089035765165402,0.0005780059954406992
83.47741127776744,0.0005204843633538465,-0.0016119566038699901,-0.002132440967223837,0.003475663701208459,0.0029551793378546124,-0.0028117011345394033,-0.0033321854978932497,0.0010991241804008246,0.0005786398170469782
83.52741127776747,0.0005297766609675312,-0.0016113183767032017,-0.002141095037670733,0.0034880127210935434,0.002958236060126012,-0.002803125831738436,-0.003332902492705967,0.0011090672973955973,0.0005792906364280662
83.5774112777675,0.0005389026307145426,-0.0016103959801376108,-0.0021492986108521536,0.0035003305191844717,0.002961427888469929,-0.002794668101823839,-0.0033335707325383816,0.0011188607674537633,0.0005799581367392206
83.62741127776752,0.0005478583807158829,-0.001609192868971283,-0.002157051249687166,0.0035126110383453765,0.0029647526576294936,-0.0027863326653759244,-0.0033341910460918073,0.001128500374380554,0.0005806419936646712
83.67741127776755,0.0005566401600985023,-0.0016077126233378601,-0.0021643527834363623,0.003524848301225185,0.0029682081411266828,-0.0027781241238730055,-0.003334764283971508,0.0011379820357627526,0.0005813418756642503
83.72741127776757,0.0005652443599320411,-0.0016059589455238517,-0.002171203305455893,0.0035370364130414096,0.0029717920531093685,-0.0027700469580724304,-0.0033352913180044715,0.0011473018041573237,0.0005820574442252826
83.7774112777676,0.0005736675140713583,-0.0016039356567473229,-0.0021776031708186814,0.0035491695642873066,0.0029755020502159482,-0.0027621055264865696,-0.003335773040557928,0.0011564558681855662,0.0005827883541142079
83.82741127776762,0.0005819062999035014,-0.0016016466938997523,-0.0021835529938032537,0.0035612420333646123,0.002979335733461111,-0.002754304063941484,-0.0033362103638449854,0.0011654405535353994,0.000583534253631898
