tau,u_rho_0_r_2.0914885,u_rho_0.25_r_3.765829,u_rho_0.5_r_5.4401696,u_rho_0.75_r_7.1145101,u_rho_1_r_8.7888507
6.799999999999943,1.1940546709054978e-05,0.4402301904791771,-0.40869485140134165,-0.27247093988686943,-0.21472676459598208
6.839999999999942,1.3378351252035792e-05,0.42950003034994977,-0.4084623618957822,-0.27170234251621284,-0.21372346328463973
6.879999999999941,1.497984154494314e-05,0.41837902233204877,-0.4081885664572439,-0.27090153255350946,-0.21269171556810057
6.91999999999994,1.676246107790158e-05,0.4068777067614123,-0.40787343251750946,-0.27006852191278186,-0.21163158136607976
6.95999999999994,1.8745368443540134e-05,0.39500715569177997,-0.40751692890823676,-0.2692033259658506,-0.21054312354728272
6.999999999999939,2.09495894074041e-05,0.3827789488245771,-0.40711902606439143,-0.268305963571266,-0.2094264079519234
7.039999999999938,2.3398180647934974e-05,0.37020514844884556,-0.40667969621999245,-0.26737645710304786,-0.20828150341405188
7.079999999999937,2.611640586637487e-05,0.3572982734757044,-0.40619891359645943,-0.26641483247922404,-0.20710848178370173
7.119999999999936,2.9131924999176162e-05,0.34407127265372633,-0.4056766545838301,-0.26542111919015526,-0.20590741794882975
7.159999999999935,3.2474997277154305e-05,0.33053749705314056,-0.4051128979151236,-0.2643953503266444,-0.20467838985705986
7.1999999999999345,3.6178698903516215e-05,0.31671067190793417,-0.40450762483410296,-0.2633375626078143,-0.20342147853721
7.239999999999934,4.027915613903643e-05,0.3026048679057085,-0.4038608192566884,-0.26224779640874873,-0.20213676812059522
7.279999999999933,4.4815794596989034e-05,0.2882344720155696,-0.4031724679262663,-0.2611260957878831,-0.20082434586210884
7.319999999999932,4.983160556339128e-05,0.2736141579443837,-0.40244256056312705,-0.2599725085141426,-0.19948430216106172
7.359999999999931,5.5373430168009774e-05,0.258758856311441,-0.4016710900082574,-0.2587870860938103,-0.19811673058177715
7.39999999999993,6.149226224083648e-05,0.24368372463092508,-0.4008580523617067,-0.2575698837971203,-0.1967217278739333
7.439999999999929,6.824357068488385e-05,0.22840411719060694,-0.4000034471157382,-0.2563209606845656,-0.19529939399264623
7.4799999999999285,7.568764220086677e-05,0.21293555491388766,-0.39910727728296413,-0.25504037963290715,-0.19384983211827625
7.519999999999928,8.388994518539195e-05,0.19729369529069657,-0.3981695495196652,-0.25372820736088014,-0.19237314867596084
7.559999999999927,9.292151561585138e-05,0.18149430246084539,-0.3971902742444753,-0.25238451445458393,-0.19086945335486283
7.599999999999926,0.00010285936571295673,0.16555321753125055,-0.39616946575261713,-0.25100937539254264,-0.1893388591271138
7.639999999999925,0.00011378691615240855,0.14948632920597993,-0.3951071423258552,-0.2496028685704339,-0.18778148226646135
7.679999999999924,0.00012579445255513078,0.13330954480537793,-0.39400332633833546,-0.24816507632546697,-0.1861974423665984
7.719999999999923,0.00013897960694918277,0.11703876174758698,-0.39285804435847016,-0.24669608496040615,-0.1845868623591695
7.7599999999999225,0.00015344786485389783,0.10068983956264604,-0.3916713272470136,-0.24519598476722448,-0.18294986853145
7.799999999999922,0.0001693130985645358,0.08427857250600333,-0.3904432102514807,-0.24366487005038082,-0.18128659054367918
7.839999999999921,0.00018669812716196055,0.06782066283477502,-0.3891737330970403,-0.24210283914970548,-0.1795971614460492
7.87999999999992,0.0002057353036852283,0.05133169480641499,-0.38786294007401895,-0.2405099944628884,-0.17788171769532884
7.919999999999919,0.00022656712981485028,0.03482710945566987,-0.38651088012213985,-0.23888644246755547,-0.17614039917112656
7.959999999999918,0.0002493468983250646,0.018322180201782265,-0.38511760691161284,-0.23723229374292154,-0.17437334919176842
7.999999999999917,0.0002742393634351803,0.0018319893339015653,-0.38368317892119636,-0.23554766299101312,-0.17258071452979312
